fips5,place,Trump,Biden,prop_trump,total_cases,pop_est,cases_per_cap
23005,Bridgton,1528,1656,0.4798994974874372,53224,351.27295667,151.51749939577834
23005,Brunswick,3729,9708,0.2775173029694128,53224,293557,0.18130720779950743
23005,Brunswick,3729,9708,0.2775173029694128,53224,351.27295667,151.51749939577834
23005,Cape Elizabeth,1462,5349,0.2146527675818529,53224,293557,0.18130720779950743
23005,Cape Elizabeth,1462,5349,0.2146527675818529,53224,351.27295667,151.51749939577834
23005,Casco,1184,1036,0.5333333333333333,53224,293557,0.18130720779950743
23005,Casco,1184,1036,0.5333333333333333,53224,351.27295667,151.51749939577834
23005,Chebeague Island,0,0,NA,53224,293557,0.18130720779950743
23005,Chebeague Island,0,0,NA,53224,351.27295667,151.51749939577834
23005,Cumberland,1800,4074,0.30643513789581206,53224,293557,0.18130720779950743
23005,Cumberland,1800,4074,0.30643513789581206,53224,351.27295667,151.51749939577834
23005,Falmouth,2672,6147,0.3029821975280644,53224,293557,0.18130720779950743
23005,Falmouth,2672,6147,0.3029821975280644,53224,351.27295667,151.51749939577834
23005,Freeport,1675,4327,0.2790736421192936,53224,293557,0.18130720779950743
23005,Freeport,1675,4327,0.2790736421192936,53224,351.27295667,151.51749939577834
23005,Frye Island,19,38,0.3333333333333333,53224,293557,0.18130720779950743
23005,Frye Island,19,38,0.3333333333333333,53224,351.27295667,151.51749939577834
23005,Gorham,4275,6460,0.39823008849557523,53224,293557,0.18130720779950743
23005,Gorham,4275,6460,0.39823008849557523,53224,351.27295667,151.51749939577834
23005,Gray,2557,2653,0.49078694817658347,53224,293557,0.18130720779950743
23005,Gray,2557,2653,0.49078694817658347,53224,351.27295667,151.51749939577834
23005,Harpswell,1423,2379,0.3742766964755392,53224,293557,0.18130720779950743
23005,Harpswell,1423,2379,0.3742766964755392,53224,351.27295667,151.51749939577834
23005,Harrison,796,741,0.5178919973975277,53224,293557,0.18130720779950743
23005,Harrison,796,741,0.5178919973975277,53224,351.27295667,151.51749939577834
23005,Long Island,53,133,0.2849462365591398,53224,293557,0.18130720779950743
23005,Long Island,53,133,0.2849462365591398,53224,351.27295667,151.51749939577834
23005,Naples,1389,1039,0.5720757825370676,53224,293557,0.18130720779950743
23005,Naples,1389,1039,0.5720757825370676,53224,351.27295667,151.51749939577834
23005,New Gloucester,1757,1720,0.5053206787460455,53224,293557,0.18130720779950743
23005,New Gloucester,1757,1720,0.5053206787460455,53224,351.27295667,151.51749939577834
23005,North Yarmouth,1018,1862,0.35347222222222224,53224,293557,0.18130720779950743
23005,North Yarmouth,1018,1862,0.35347222222222224,53224,351.27295667,151.51749939577834
23005,Portland,6483,33784,0.16100032284500956,53224,293557,0.18130720779950743
23005,Portland,6483,33784,0.16100032284500956,53224,351.27295667,151.51749939577834
23005,Pownal,489,685,0.41652470187393525,53224,293557,0.18130720779950743
23005,Pownal,489,685,0.41652470187393525,53224,351.27295667,151.51749939577834
23005,Raymond,1472,1589,0.48088859849722315,53224,293557,0.18130720779950743
23005,Raymond,1472,1589,0.48088859849722315,53224,351.27295667,151.51749939577834
23005,Scarborough,5217,9487,0.3548014145810664,53224,293557,0.18130720779950743
23005,Scarborough,5217,9487,0.3548014145810664,53224,351.27295667,151.51749939577834
23005,Sebago,719,529,0.5761217948717948,53224,293557,0.18130720779950743
23005,Sebago,719,529,0.5761217948717948,53224,351.27295667,151.51749939577834
23005,South Portland,3781,12075,0.23845862764883954,53224,293557,0.18130720779950743
23005,South Portland,3781,12075,0.23845862764883954,53224,351.27295667,151.51749939577834
23005,Standish,3076,2818,0.5218866644044792,53224,293557,0.18130720779950743
23005,Standish,3076,2818,0.5218866644044792,53224,351.27295667,151.51749939577834
23005,Westbrook,3579,7359,0.3272078990674712,53224,293557,0.18130720779950743
23005,Westbrook,3579,7359,0.3272078990674712,53224,351.27295667,151.51749939577834
23005,Windham,5276,5780,0.4772069464544139,53224,293557,0.18130720779950743
23005,Windham,5276,5780,0.4772069464544139,53224,351.27295667,151.51749939577834
23005,Yarmouth,1439,4785,0.23120179948586117,53224,293557,0.18130720779950743
23005,Yarmouth,1439,4785,0.23120179948586117,53224,351.27295667,151.51749939577834
23007,Avon,0,0,NA,1687,29897,0.05642706626082884
23007,Avon,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Carrabassett Valley,164,348,0.3203125,1687,29897,0.05642706626082884
23007,Carrabassett Valley,164,348,0.3203125,1687,17.617360561999998,95.75781764033356
23007,Carthage,0,0,NA,1687,29897,0.05642706626082884
23007,Carthage,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Chesterville,0,0,NA,1687,29897,0.05642706626082884
23007,Chesterville,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Coplin Plt.,0,0,NA,1687,29897,0.05642706626082884
23007,Coplin Plt.,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Dallas Plt.,0,0,NA,1687,29897,0.05642706626082884
23007,Dallas Plt.,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Eustis,253,173,0.5938967136150235,1687,29897,0.05642706626082884
23007,Eustis,253,173,0.5938967136150235,1687,17.617360561999998,95.75781764033356
23007,Farmington,1541,2225,0.40918746680828466,1687,29897,0.05642706626082884
23007,Farmington,1541,2225,0.40918746680828466,1687,17.617360561999998,95.75781764033356
23007,Industry,253,232,0.5216494845360825,1687,29897,0.05642706626082884
23007,Industry,253,232,0.5216494845360825,1687,17.617360561999998,95.75781764033356
23007,Jay,1375,1220,0.5298651252408478,1687,29897,0.05642706626082884
23007,Jay,1375,1220,0.5298651252408478,1687,17.617360561999998,95.75781764033356
23007,Kingfield,444,407,0.5217391304347826,1687,29897,0.05642706626082884
23007,Kingfield,444,407,0.5217391304347826,1687,17.617360561999998,95.75781764033356
23007,New Sharon,528,391,0.5745375408052231,1687,29897,0.05642706626082884
23007,New Sharon,528,391,0.5745375408052231,1687,17.617360561999998,95.75781764033356
23007,New Vineyard,293,154,0.6554809843400448,1687,29897,0.05642706626082884
23007,New Vineyard,293,154,0.6554809843400448,1687,17.617360561999998,95.75781764033356
23007,Phillips,0,0,NA,1687,29897,0.05642706626082884
23007,Phillips,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Rangeley,449,294,0.604306864064603,1687,29897,0.05642706626082884
23007,Rangeley,449,294,0.604306864064603,1687,17.617360561999998,95.75781764033356
23007,Rangeley Plt.,86,57,0.6013986013986014,1687,29897,0.05642706626082884
23007,Rangeley Plt.,86,57,0.6013986013986014,1687,17.617360561999998,95.75781764033356
23007,Sandy River Plt.,0,0,NA,1687,29897,0.05642706626082884
23007,Sandy River Plt.,0,0,NA,1687,17.617360561999998,95.75781764033356
23007,Strong,526,266,0.6641414141414141,1687,29897,0.05642706626082884
23007,Strong,526,266,0.6641414141414141,1687,17.617360561999998,95.75781764033356
